processid	bin_uri	order_name	lat	lon	country
GBAAW33406-24	BOLD:AGE9498	Anura	NA	NA	Unrecoverable
GBAAW34216-24	BOLD:AFT9204	Anura	NA	NA	Unrecoverable
GBAAW52560-24	NA	Anura	NA	NA	Colombia
GBAAW52914-24	BOLD:ACS5262	Anura	NA	NA	China
GBAAW58127-24	BOLD:AGD3210	Anura	NA	NA	Unrecoverable
GBAAW65826-24	BOLD:ACT3970	Anura	NA	NA	Unrecoverable
GBAAW9252-24	BOLD:ACB3864	Anura	NA	NA	Unrecoverable
GBAAW9281-24	BOLD:ACH7663	Anura	NA	NA	Unrecoverable
GBAP1143-10	BOLD:AAX7604	Anura	20.5205	-75.4421	Cuba
GBAP13079-19	BOLD:AEH6449	Anura	NA	NA	NA
GBAP1361-12	NA	Anura	NA	NA	NA
GBAP1661-12	NA	Anura	-25.6973	134.023	Australia
GBAP19889-19	BOLD:ABX2327	Anura	NA	NA	Nigeria
GBAP20202-19	BOLD:AAE6028	Anura	NA	NA	NA
GBAP20216-19	BOLD:AEB3463	Anura	NA	NA	NA
GBAP3143-13	BOLD:AAA3768	Anura	NA	NA	NA
GBAP3170-13	BOLD:ACH6353	Anura	NA	NA	NA
GBAP3963-13	BOLD:ACI1828	Anura	3.5744	-76.5967	Colombia
GBAP4900-15	BOLD:ACS3221	Anura	NA	NA	NA
GBAP649-08	BOLD:AAE5251	Anura	NA	NA	Madagascar
GBAP853-09	BOLD:AAA5395	Anura	0.1232	127.875	Indonesia
GBAP873-09	BOLD:AAA5395	Anura	0.6169	128.38	Indonesia
GBCHO14574-23	NA	Anura	50.4333	20.15	Poland
GBCHO16094-23	NA	Anura	NA	NA	Japan
GBCOC2335-23	BOLD:ADC9938	Anura	35.6288	113.607	China
GBCOC3154-23	BOLD:AAB7344	Anura	29.3182	97.8441	China
GBMIN91971-17	BOLD:ADK5696	Anura	NA	NA	NA
GBMIN92259-17	BOLD:ACH6194	Anura	NA	NA	NA
GBMIN92409-17	BOLD:ACI0729	Anura	NA	NA	NA
GBMIN92766-17	BOLD:ACD2618	Anura	38.0733	104.691	China
GBMIN93331-17	BOLD:ADK7575	Anura	NA	NA	NA
GBMNA14034-19	BOLD:ACB3536	Anura	NA	NA	NA
GBMND1056-21	BOLD:ABY6883	Anura	-22.5115	-52.3171	Brazil
IMSAM533-12	BOLD:AAJ5322	Anura	39.5334	-7.04225	Spain
JSRAC637-07	BOLD:AAA3971	Anura	45.253	-75.736	Canada
LIN182-06	BOLD:AAA6595	Anura	-1.45167	119.991	Indonesia
OSTEO055-14	BOLD:ACC6114	Anura	5.133	-59.417	Guyana
TAD004-15	BOLD:ACT2707	Anura	NA	NA	Vietnam
TAD004-15	BOLD:ACT2707	Anura	NA	NA	Vietnam
TAD171-15	BOLD:ACT3507	Anura	NA	NA	Thailand
TAD171-15	BOLD:ACT3507	Anura	NA	NA	Thailand
TAD338-15	BOLD:ACS9398	Anura	NA	NA	Thailand
TAD338-15	BOLD:ACS9398	Anura	NA	NA	Thailand
WAFRA453-14	BOLD:ACM4513	Anura	-2.3222	13.6605	Republic of the Congo
WAFRA453-14	BOLD:ACM4513	Anura	-2.3222	13.6605	Republic of the Congo
WAMAL366-10	BOLD:AAU0800	Anura	-28.7	115.033	Australia
WAMAL412-10	BOLD:AAT9959	Anura	-25.1191	115.427	Australia
WAMAM099-10	BOLD:AAN3654	Anura	-14.6	125.117	Australia
WAMAM1109-10	BOLD:AAM1794	Anura	-34.0667	115.767	Australia
WAMAM439-10	BOLD:AAM1490	Anura	-29.6666	116.372	Australia
WAMAM448-10	BOLD:AAM1449	Anura	-34.3333	116.45	Australia
WAMAM584-10	BOLD:AAM2356	Anura	-33.3644	115.659	Australia
WAMAM722-10	BOLD:AAM1449	Anura	-34.0166	115.1	Australia
WAMID049-10	BOLD:AAW0119	Anura	-9.8333	124.483	Indonesia
WAMID181-10	BOLD:AAT9082	Anura	-9.55	124.217	Indonesia
ABR260-13	BOLD:ADJ0596	Anura	7.942	-77.703	Panama
ABR260-13	BOLD:ADJ0596	Anura	7.942	-77.703	Panama
BIFZH090-17	BOLD:ADN1145	Anura	-3.71605	134.069	Indonesia
BSAMP019-07	BOLD:AAC2526	Anura	8.667	-80.592	Panama
BSAMP019-07	BOLD:AAC2526	Anura	8.667	-80.592	Panama
BSAMP157-07	BOLD:ACF5686	Anura	8.667	-80.592	Panama
BSAMP702-09	BOLD:ACF5687	Anura	9.32	-79.289	Panama
BSAMP702-09	BOLD:ACF5687	Anura	9.32	-79.289	Panama
CHIBA116-07	BOLD:AAH9722	Anura	NA	NA	China
DBABA682-12	BOLD:ACA3599	Anura	-22.465	-42.997	Brazil
DBABA682-12	BOLD:ACA3599	Anura	-22.465	-42.997	Brazil
EVACC075-12	BOLD:ACF5687	Anura	9.31985	-79.2889	Panama
EVACC075-12	BOLD:ACF5687	Anura	9.31985	-79.2889	Panama
GBAAW14533-24	BOLD:AAB7344	Anura	NA	NA	Unrecoverable
GBAAW33422-24	BOLD:AGE9498	Anura	NA	NA	Unrecoverable
GBAAW33465-24	BOLD:AEB4718	Anura	NA	NA	Nigeria
GBAAW33475-24	BOLD:AEB4718	Anura	NA	NA	Nigeria
GBAAW41530-24	BOLD:AGE7229	Anura	NA	NA	Unrecoverable
GBAAW48333-24	BOLD:AAE9581	Anura	4.67	-75.76	Colombia
GBAAW62966-24	BOLD:ACT1904	Anura	NA	NA	Unrecoverable
GBAAW67160-24	NA	Anura	NA	NA	Unrecoverable
GBAAW71276-24	BOLD:AFS0148	Anura	NA	NA	China
GBAP1172-11	BOLD:AAZ9096	Anura	NA	NA	NA
GBAP12462-19	BOLD:ACH9128	Anura	36.4024	127.762	South Korea
GBAP13088-19	BOLD:AEH4375	Anura	NA	NA	NA
GBAP13754-19	NA	Anura	NA	NA	NA
GBAP1599-12	NA	Anura	NA	NA	NA
GBAP1833-13	BOLD:ACH2986	Anura	-19.0416	46.6849	Madagascar
GBAP2392-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain
GBAP3725-13	BOLD:ACH7663	Anura	NA	NA	NA
GBAP3798-13	BOLD:ACH4981	Anura	-35.7336	-71.5478	Chile
GBAP5176-15	BOLD:ACB3504	Anura	38.0733	104.691	China
GBAP720-09	BOLD:AAA6327	Anura	NA	NA	NA
GBAP733-09	BOLD:AAA6327	Anura	NA	NA	NA
GBAP816-09	BOLD:AAC0630	Anura	0.8514	127.662	Indonesia
GBAP826-09	BOLD:AAC0632	Anura	1.8228	127.83	Indonesia
GBCHO15246-23	NA	Anura	NA	NA	Unrecoverable
GBCHO8205-23	NA	Anura	NA	NA	Unrecoverable
GBCOC3032-23	BOLD:AAB7344	Anura	28.2593	86.016	China
GBMAB900-15	BOLD:ACW1100	Anura	-7.15691	144.835	Papua New Guinea
GBMIN92101-17	BOLD:ADK5217	Anura	31.2	-89.22	United States
GBMNB2277-20	BOLD:AED2150	Anura	-23.7352	-46.1803	Brazil
GBMNE66637-22	BOLD:ACG9669	Anura	NA	NA	Brazil
GVDK120-08	BOLD:AAA9707	Anura	-32.241	22.584	South Africa
GVDK120-08	BOLD:AAA9707	Anura	-32.241	22.584	South Africa
GVDK120-08	BOLD:AAA9707	Anura	-32.241	22.584	South Africa
IAHTP013-22	BOLD:ADB9336	Anura	1.645	7.399	Sao Tome and Principe
IQHLM011-06	BOLD:AAA5395	Anura	1.25	127.542	Indonesia
JBJF234-09	BOLD:ABY9847	Anura	44.5002	-90.0004	United States
KINKA003-14	BOLD:ACO6233	Anura	NA	NA	Malaysia
LDPJR081-17	BOLD:ADJ0977	Anura	-26.858	32.2144	South Africa
LDPJR081-17	BOLD:ADJ0977	Anura	-26.858	32.2144	South Africa
MRMSR118-11	BOLD:AAZ2943	Anura	9.31087	-83.7702	Costa Rica
MYARA198-17	BOLD:ACT3864	Anura	12.4039	99.1311	Myanmar
MYARA198-17	BOLD:ACT3864	Anura	12.4039	99.1311	Myanmar
NPAMV574-10	NA	Anura	11.422	107.418	Vietnam
WAFRA032-14	BOLD:ACM4236	Anura	-3.169	10.498	Gabon
WAFRA032-14	BOLD:ACM4236	Anura	-3.169	10.498	Gabon
WAFRA163-14	BOLD:ACM4236	Anura	-3.143	10.482	Gabon
WAFRA163-14	BOLD:ACM4236	Anura	-3.143	10.482	Gabon
WAMAL005-10	BOLD:AAT9369	Anura	-31.2833	117.033	Australia
WAMAL021-10	BOLD:AAT9165	Anura	-15.7293	128.266	Australia
WAMAL340-10	BOLD:AAT9981	Anura	-21.6833	122.183	Australia
WAMAL443-10	BOLD:AAT9131	Anura	-34.6833	115.633	Australia
WAMAL741-10	BOLD:AAT9368	Anura	-33.5791	120.31	Australia
WAMAM052-10	BOLD:AAM2275	Anura	-15.8447	128.325	Australia
WAMAM1034-10	BOLD:AAM2707	Anura	-23.3894	120.161	Australia
WAMAM109-10	BOLD:AAN3654	Anura	-15.6666	128.683	Australia
WAMAM1103-10	BOLD:AAM1794	Anura	-34.25	115.767	Australia
WAMAM1119-10	BOLD:AAM1794	Anura	-34.7666	116.467	Australia
WAMAM656-10	BOLD:AAM1794	Anura	-33.4	116.15	Australia
WAMAM690-10	BOLD:AAN2628	Anura	-15.8447	128.325	Australia
WAMAM814-10	BOLD:AAM1490	Anura	-31.9333	119.075	Australia
WAMID242-10	BOLD:AAT9082	Anura	-10.1333	124.283	Indonesia
ZAFW136-13	NA	Anura	-12.2095	25.2413	Zambia
ABAAP218-09	BOLD:AAD5371	Anura	NA	NA	NA
ABR063-13	BOLD:AAA7557	Anura	8.892	-78.561	Panama
ABR063-13	BOLD:AAA7557	Anura	8.892	-78.561	Panama
ABR321-13	NA	Anura	7.679	-78.039	Panama
ABR321-13	NA	Anura	7.679	-78.039	Panama
AMPAS017-05	BOLD:AAA3972	Anura	39.3286	-83.0598	United States
AMPAS034-05	BOLD:AAA3971	Anura	42.5757	-80.4721	Canada
AMPSA164-12	BOLD:ACA5823	Anura	-7.756	19.951	Angola
AMPSA220-13	BOLD:AEY9159	Anura	-7.753	19.957	Angola
AMPSA257-13	BOLD:ACK0081	Anura	-14.702	17.378	Angola
AMPSA261-13	BOLD:AAH7185	Anura	-7.752	19.955	Angola
BSACU027-11	BOLD:AAU0047	Anura	22.683	-83.717	Cuba
BSACU027-11	BOLD:AAU0047	Anura	22.683	-83.717	Cuba
BSACU038-11	BOLD:AAU0047	Anura	22.647	-83.37	Cuba
BSACU038-11	BOLD:AAU0047	Anura	22.647	-83.37	Cuba
